8.175860057286508109e-01,6.885069883751127051e-01,3.058312573671560699e+02,1.677082489581524838e+00,8.379270458276143890e-03,2.051873733109190745e+00,9.804877656496185923e-02,3.060513474323196554e-03,8.792169505422015030e-01
7.027879450100178893e+00,8.488681178888810575e-01,3.298041586793457327e+02,1.700378395451587199e+00,3.425015542289997633e-02,1.191645831145737855e-01,9.306091316205976349e-02,7.001181948734526254e-03,8.214224847580798849e-01
5.283420035109995361e+00,4.646580058395110568e-01,3.256889147099184925e+02,1.241112858090841931e+00,2.272660756369847823e-01,4.229192510925470216e+00,5.666074164525935347e-02,9.632935240623025433e-03,8.159979229953810975e-01
5.434752686660385024e+00,7.508698071753976411e-01,6.559014232016577353e+02,9.763045459410801818e-01,2.081928795914337049e-01,1.160835400290388675e+00,5.595210352440911639e-02,5.144452154260539985e-03,6.442525687058731076e-01
5.291253829286177712e+00,4.197540231171509872e-01,6.176750995797562638e+01,1.238799615712659286e+00,9.092971043822119237e-02,8.754414581655504790e+00,1.854670275853183975e-02,8.230427908079538876e-03,6.365211579103789985e-01
7.007586575702126730e+00,6.204420125782685869e-01,2.093131771492886628e+02,1.244708113951094930e+00,1.409876068948800742e-01,7.974834954933162301e+00,4.478438185336473115e-02,2.340727038490782522e-03,7.235129386980175825e-01
6.732587754281980530e+00,5.803442833496981201e-01,4.576017204007781913e+01,1.792225838152194717e+00,2.470273427603463523e-01,7.521627726894659638e+00,5.265663582177820823e-02,8.945874418357240704e-03,6.938017068158351952e-01
6.895827807102358875e+00,5.466974401962529928e-01,2.368049250147951170e+02,2.462534056226065360e+00,4.234721397816539057e-02,6.581820123549130486e+00,5.559976590804507901e-02,9.868566155869850504e-03,6.834736779792280892e-01
7.221013835690560434e+00,7.277438895311365563e-01,3.399699951726471454e+02,3.758935272478128642e+00,2.643808438133875005e-01,6.874396651683926329e+00,7.837493827852105854e-02,1.888328001062552705e-03,6.310960518050442447e-01
1.361877692004255458e+00,9.624514290166685804e-01,5.831421329619215612e+02,1.494853967278477969e+00,1.396781378238587390e-01,1.258069569762778617e+00,7.792230942035086039e-02,5.420751186314365540e-03,6.463464422345880367e-01
3.291035121619263926e+00,6.287684348651809696e-01,3.050279406320192948e+02,8.005933954545843001e-01,1.862313342782057068e-01,4.793805229171526072e+00,9.245586316888769474e-02,3.175501355012670147e-03,7.086760906657009196e-01
