7.107570857869651704e-01,9.878930220371866522e-01,4.091321984344098155e+02,2.880165882744297523e+00,1.060776840533002446e-01,3.929419651972099192e+00,8.137256094882666657e-02,2.988423863961647917e-03,7.954039322850572358e-01
6.601533428931598557e+00,9.182217259073655047e-01,3.112826871373733866e+02,2.944624193061886608e+00,2.568788843712950798e-01,6.830616301954162140e-01,5.579259024782358412e-02,4.571086753177076509e-03,7.704726521897027336e-01
5.548996903103290634e+00,7.982409531294805127e-01,2.688459917060696398e+02,3.655384486631460206e+00,1.639307172025508685e-01,6.233757934851843707e+00,8.848045544948379693e-02,9.970758693085425561e-03,7.753232926266808711e-01
7.251050527423368308e+00,9.153879355802463369e-01,1.635442919457397863e+02,3.171741863455625587e+00,8.682387843880481904e-02,7.329877359302743756e+00,5.537753469174815785e-02,7.955531159114091755e-03,6.884284828736966233e-01
3.608329171682140846e+00,2.451076063276461103e-01,9.683131104423758018e+01,7.259996996583359952e-01,4.551546156170563351e-02,5.448184146261302985e+00,3.728130198920632382e-02,2.253866190059678701e-03,6.555911029460816941e-01
6.978282050045290674e+00,8.227999808316448505e-01,5.361021142880840671e+02,6.258562981425144223e-01,2.791616792941234992e-01,4.287182211634918971e+00,7.989335382304746380e-02,7.363877379218861617e-03,6.234368670007133240e-01
2.607005951775297703e+00,6.098846560637305458e-01,8.699372314127819550e+01,8.031093102660471494e-01,1.044606243102710885e-01,5.726529495951577786e+00,4.679965519180881439e-02,4.273807206430523843e-03,6.399252837341835587e-01
7.495484457674403522e+00,7.865829770474543903e-01,4.369479414415374663e+02,3.145590596133295058e+00,5.634101155053805599e-02,1.987544462550904223e+00,9.686520740061228818e-02,5.600841366513279428e-03,7.652912159825571159e-01
1.262039201070983552e+00,9.085861824905412387e-01,4.226124229696863495e+02,3.556065421479381872e+00,4.260854776805671207e-02,6.218523401115042759e+00,9.785469824942850947e-02,5.264089495100369998e-03,7.462466455612116745e-01
9.045215107678972188e-01,8.731941721554030700e-01,5.836748878929665807e+02,3.317063841562720494e+00,2.598731978396410791e-01,1.721561254151224851e+00,9.702250611699698990e-02,5.883515978669745690e-03,6.786361183199214331e-01
3.356256252412578966e+00,8.196982953893843238e-01,4.722473323474533231e+02,1.070392490900383908e+00,2.839082529281292122e-01,3.939824723592328048e+00,8.560127440382504782e-02,3.133498389017335458e-03,7.244298871295268283e-01
4.915630977263478307e+00,4.958428287446270954e-01,7.451927553602411081e+01,2.591471035725944727e+00,2.273146613604194732e-01,2.198223572916706559e+00,8.025105384719882773e-02,2.801494517216211125e-03,7.966240036413243519e-01
3.241701538802013616e+00,5.155368275077867324e-01,1.189410672126071944e+02,7.373402513999625096e-01,1.196599769827552950e-01,6.198576125100307976e+00,7.597704149851262911e-02,6.910216856882512269e-03,6.984194205228047014e-01
1.232117671473148768e+00,5.813131034657439411e-01,3.226298866490390651e+02,3.172053495371972787e+00,9.947400344407408834e-02,6.070970463329320665e+00,9.229830630396342050e-02,6.937689429925855689e-03,6.939119793338044406e-01
4.945023887701092136e-01,4.355924466270333362e-01,1.385808770755684520e+02,7.649818567668684732e-01,1.491886639644269819e-01,5.898307524064011709e+00,4.899364225815400209e-02,6.465817042819534816e-03,6.877090771775240530e-01
5.727442131372872502e+00,8.102845589075216015e-01,3.919157858465952700e+02,1.881189624760808421e+00,1.631518321262849514e-02,3.397837098605477557e+00,7.127549628463007714e-02,4.754616166191527583e-04,7.920839851676394483e-01
